Name,Address,Module,SelfTimePercentage,SelfTimeMs,TotalTimePercentage,TotalTimeMs
"?_Delete_this@?$_Ref_count_obj2@VRulesFetchRequestExecutor@RulesFetch@Mso@@@std@@EEAAXXZ","37B00","Mso20win32client.dll",0.0103,1.0012,0.0103,1.0012
"?CastToType@MathEnabledEventField@Telemetry@Mso@@QEBAJW4FieldType@23@PEAV123@@Z","29D2C","Mso20win32client.dll",0.0103,1.0010,0.0615,5.9956
"??$?4JV?$TCntPtr@UKey@Registry@Mso@@@Mso@@$0A@@?$tuple@AEAJAEAV?$TCntPtr@UKey@Registry@Mso@@@Mso@@@std@@QEAAAEAV01@$$QEAU?$pair@JV?$TCntPtr@UKey@Registry@Mso@@@Mso@@@1@@Z","C3B58","Mso20win32client.dll",0.0103,1.0009,1.7755,172.9905
"?AllocateEx@Throw@Memory@Mso@@YAPEAX_KK@Z","27BC0","Mso20win32client.dll",0.0103,1.0008,0.0205,1.9956
"MsoSzToWz","3E460","Mso20win32client.dll",0.0103,1.0007,0.0210,2.0487
"??0ScopeHolder@ActivityScope@Mso@@QEAA@KPEB_WAEBV?$shared_ptr@UIMsoLoggingScope@ActivityScope@Mso@@@std@@_NW4Severity@Logging@2@@Z","338850","Mso20win32client.dll",0.0103,1.0003,0.0103,1.0003
"??1?$MemHeapPtr@PEAD$0A@@Mso@@QEAA@XZ","B7D28","Mso20win32client.dll",0.0103,1.0002,0.0308,3.0031
"??$_Integer_to_chars@_K@std@@YA?AUto_chars_result@0@PEADQEAD_KH@Z","1C33D8","Mso20win32client.dll",0.0103,1.0000,0.0103,1.0000
"?EnsureGroupExists@Rule@Telemetry@Mso@@QEAAPEAURuleResultSet@23@I@Z","28964","Mso20win32client.dll",0.0103,1.0000,0.0204,1.9867
"?ProcessParserData@RuleManager@Telemetry@Mso@@MEAAJAEBV?$TCntPtr@UIXmlReader@@@3@@Z","1EEB90","Mso20win32client.dll",0.0103,1.0000,0.9768,95.1659
"?RegQueryWz@DString@Mso@@YAJAEAV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@PEAUHKEY__@@PEB_W@Z","34C8A0","Mso20win32client.dll",0.0103,0.9999,0.0305,2.9745
"??$count@X@?$_Hash@V?$_Uset_traits@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@V?$_Uhash_compare@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@U?$hash@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@2@U?$equal_to@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@2@@2@V?$allocator@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@2@$0A@@std@@@std@@QEBA_KAEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@1@@Z","5F684","Mso20win32client.dll",0.0103,0.9997,0.0103,0.9997
"?GetABConfigFromConfigName@ABConfigsCollection@Experiment@Mso@@AEBA?AV?$tuple@V?$shared_ptr@VABConfig@Experiment@Mso@@@std@@V?$optional@V?$shared_ptr@V?$vector@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@V?$allocator@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@2@@std@@@std@@@2@@std@@AEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@5@@Z","4000C","Mso20win32client.dll",0.0103,0.9996,0.0691,6.7356
"?NextCharacter@?$Json_StringParser@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@details@Json@Mso@@MEAA_WXZ","2ECD0","Mso20win32client.dll",0.0103,0.9995,0.0103,0.9995
"?Remove@?$LRUCache@PEBU_orkey@@V?$TCntPtr@UKey@Registry@Mso@@@Mso@@$0CA@@Collections@Mso@@QEAAXAEBQEBU_orkey@@@Z","C2A68","Mso20win32client.dll",0.0103,0.9994,0.0513,5.0021
"??4value@Json@Mso@@QEAAAEAV012@AEBV012@@Z","15B320","Mso20win32client.dll",0.0103,0.9993,0.0715,6.9673
"??$CrashIfIncorrectType@PEBD@TelemetryValue@Telemetry@Mso@@AEBAXXZ","13F3C0","Mso20win32client.dll",0.0103,0.9992,0.0103,0.9992
"?index@_Object@details@Json@Mso@@UEAAAEAVvalue@34@AEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@Z","28BE0","Mso20win32client.dll",0.0103,0.9992,0.0735,7.1595
"?WriteString@StringWriter@Unicode@Json@Mso@@UEAA_NPEB_W@Z","1C8BF0","Mso20win32client.dll",0.0103,0.9988,0.0704,6.8622
"?_Check_rehash_required_1@?$_Hash@V?$_Umap_traits@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@V?$shared_ptr@VIPersistentStore@Mso@@@2@V?$_Uhash_compare@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@U?$hash@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@2@U?$equal_to@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@2@@2@V?$allocator@U?$pair@$$CBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@V?$shared_ptr@VIPersistentStore@Mso@@@2@@std@@@2@$0A@@std@@@std@@IEBA_NXZ","A2E8","Mso20win32client.dll",0.0103,0.9987,0.0103,0.9987
"?_ParseValue@?$Json_Parser@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@details@Json@Mso@@AEAA?AV?$unique_ptr@V_Value@details@Json@Mso@@U?$default_delete@V_Value@details@Json@Mso@@@std@@@std@@AEAUToken@1234@@Z","30330","Mso20win32client.dll",0.0102,0.9984,0.4651,45.3131
"__security_check_cookie","1C6610","Mso20win32client.dll",0.0102,0.9980,0.0102,0.9980
"?HrUnescape@CMsoUrlSimple@@AEBAJPEB_WHPEA_WPEAHW4MsoUrlDisplayFormFlags@@@Z","4BAC0","Mso20win32client.dll",0.0102,0.9980,0.0102,0.9980
"??$FNVHash@_K$0?DEANGDBLHLNNNMNL@$0BAAAAAAABLD@@Details@Hash@Mso@@YA_KPEBE_K_K@Z","75ADC","Mso20win32client.dll",0.0102,0.9979,0.0102,0.9979
"?AppendExportabilityInfo@EventPropertiesFactory@AriaEventSink@Mso@@CAXAEBUTelemetryEvent@Telemetry@3@AEAUEventProperties@AriaApi@53@@Z","16640C","Mso20win32client.dll",0.0102,0.9979,0.0102,0.9979
"?GetUserIdSpaceByCIDUserId@AlwaysOnMetadataProvider@Telemetry@Mso@@KA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@5@@Z","B3624","Mso20win32client.dll",0.0102,0.9970,0.0102,0.9970
"?HrSetFromUserRgwch@CMsoUrlSimple@@UEAAJPEB_WHKPEBUIMsoUrl@@W4MsoUrlCreateFlags@@@Z","394C0","Mso20win32client.dll",0.0102,0.9970,0.1555,15.1514
"?TakeInput@FilterRule@Telemetry@Mso@@UEAAXAEAUEventID@23@AEBUITelemetryEvent@23@I@Z","BA960","Mso20win32client.dll",0.0102,0.9966,0.1371,13.3619
"??$CrashIfIncorrectType@PEB_W@TelemetryValue@Telemetry@Mso@@AEBAXXZ","2A9E0","Mso20win32client.dll",0.0102,0.9955,0.0102,0.9955
"??4?$TypeErasedIterator@V?$shared_ptr@UIRule@Telemetry@Mso@@@std@@@Telemetry@Mso@@QEAAAEAV012@AEBV012@@Z","B8F50","Mso20win32client.dll",0.0102,0.9955,0.0102,0.9955
"?_Decref@_Ref_count_base@std@@QEAAXXZ","37A50","Mso20win32client.dll",0.0102,0.9953,0.0692,6.7461
"?Crack@CMsoUrlSimple@@IEBAXXZ","4E1A0","Mso20win32client.dll",0.0102,0.9951,0.0337,3.2858
"MsoMultiByteToWideChar","3E940","Mso20win32client.dll",0.0102,0.9945,0.0723,7.0410
"?GetEventOverrides@TelemetryNamespaceTreeNode@Telemetry@Mso@@QEBA?AV?$optional@VTelemetryEventOverrides@Telemetry@Mso@@@std@@AEBUEventName@23@_K@Z","DA50","Mso20win32client.dll",0.0102,0.9943,0.0612,5.9648
"?TakeInput@Rule@Telemetry@Mso@@UEAAXAEAUEventID@23@AEBUITelemetryEvent@23@I@Z","B9B80","Mso20win32client.dll",0.0102,0.9943,0.2172,21.1589
"??$_Emplace_reallocate@VTelemetryField@Telemetry@Mso@@@?$vector@VTelemetryField@Telemetry@Mso@@V?$allocator@VTelemetryField@Telemetry@Mso@@@std@@@std@@AEAAPEAVTelemetryField@Telemetry@Mso@@QEAV234@$$QEAV234@@Z","2A704","Mso20win32client.dll",0.0102,0.9940,0.0281,2.7414
"?AppendTime@?$DiagnosticsStringBuilder@D$0EAA@@Diagnostics@Mso@@QEAA_NAEBU_SYSTEMTIME@@W4DateEncoding@23@@Z","211C0","Mso20win32client.dll",0.0102,0.9938,0.0102,0.9938
"?Accept@Consent@System@Office@@CAXAEBV123@AEAUIDataFieldVisitor@Telemetry@Mso@@@Z","175230","Mso20win32client.dll",0.0102,0.9935,0.0718,6.9909
"??$T_ReleaseBuffer@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@DString@Mso@@YAXAEAV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@Z","2F044","Mso20win32client.dll",0.0102,0.9931,0.0102,0.9931
"?TryGetInt32@?$JsonReader@_W@Json@Mso@@UEBA?AV?$optional@H@std@@XZ","134590","Mso20win32client.dll",0.0102,0.9927,0.0357,3.4764
"??$_Emplace@AEBUEventID@Telemetry@Mso@@@?$_Tree@V?$_Tset_traits@UEventID@Telemetry@Mso@@V?$LessFunctor@UEventID@Telemetry@Mso@@@Memory@3@V?$allocator@UEventID@Telemetry@Mso@@@std@@$0A@@std@@@std@@IEAA?AU?$pair@PEAU?$_Tree_node@UEventID@Telemetry@Mso@@PEAX@std@@_N@1@AEBUEventID@Telemetry@Mso@@@Z","12E388","Mso20win32client.dll",0.0102,0.9924,0.0102,0.9924
"?AddRef@?$RefCountedObject@VISystemMemoryMapper@SharedMemory@Disco@@$$V@Mso@@UEBAXXZ","16E0B0","Mso20win32client.dll",0.0102,0.9915,0.0102,0.9915
"?EmplaceBack@StructuredTraceReader@Telemetry@Mso@@AEAAXPEBD$$QEAVTelemetryValue@23@@Z","350B0","Mso20win32client.dll",0.0102,0.9907,0.0409,3.9821
"??$WriteStructuredObject@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@StructuredTraceJsonSerializer@Logging@Mso@@AEAAXAEBU?$ClassifiedStructuredObject@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Diagnostics@2@@Z","3E038","Mso20win32client.dll",0.0102,0.9899,0.0271,2.6412
"?HrSetFromCanonicalUrlWithGrfurl@CMsoUrlSimple@@QEAAJPEB_WKPEBUIMsoUrl@@W4MsoUrlCreateFlags@@@Z","3AC60","Mso20win32client.dll",0.0102,0.9899,0.0236,2.2969
"?Clear@?$TCntPtr@UILogWriter@Logging@Mso@@@Mso@@QEAAXXZ","29364","Mso20win32client.dll",0.0101,0.9886,0.0306,2.9783
"??$Make@UKey@Registry@Mso@@U123@AEAPEAUHKEY__@@_N@Mso@@YA?AV?$TCntPtr@UKey@Registry@Mso@@@0@AEAPEAUHKEY__@@$$QEA_N@Z","55EE1C","Mso20win32client.dll",0.0101,0.9879,0.0304,2.9637
"??$_Find_lower_bound@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@?$_Tree@V?$_Tmap_traits@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@VTelemetryNamespaceTreeNode@Telemetry@Mso@@U?$less@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@V?$allocator@U?$pair@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@VTelemetryNamespaceTreeNode@Telemetry@Mso@@@std@@@2@$0A@@std@@@std@@IEBA?AU?$_Tree_find_result@PEAU?$_Tree_node@U?$pair@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@VTelemetryNamespaceTreeNode@Telemetry@Mso@@@std@@PEAX@std@@@1@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@1@@Z","DC48","Mso20win32client.dll",0.0101,0.9877,0.0203,1.9815
"_Smtx_unlock_shared","1C72A8","Mso20win32client.dll",0.0101,0.9876,0.0101,0.9876
"?HrClone@CMsoUrlSimple@@MEBAJPEAPEAUIMsoUrl@@@Z","3B5D0","Mso20win32client.dll",0.0101,0.9876,0.0101,0.9876
"??$_Free_non_head@V?$allocator@U?$_List_node@U?$pair@$$CBW4RequestSettings@Http@Mso@@V?$TCntPtr@UIRefCounted@Mso@@@3@@std@@PEAX@std@@@std@@@?$_List_node@U?$pair@$$CBW4RequestSettings@Http@Mso@@V?$TCntPtr@UIRefCounted@Mso@@@3@@std@@PEAX@std@@SAXAEAV?$allocator@U?$_List_node@U?$pair@$$CBW4RequestSettings@Http@Mso@@V?$TCntPtr@UIRefCounted@Mso@@@3@@std@@PEAX@std@@@1@PEAU01@@Z","1619BC","Mso20win32client.dll",0.0101,0.9872,0.0101,0.9872
"?_Tidy@?$vector@VMathEnabledEventField@Telemetry@Mso@@V?$allocator@VMathEnabledEventField@Telemetry@Mso@@@std@@@std@@AEAAXXZ","2B2A8","Mso20win32client.dll",0.0101,0.9867,0.0204,1.9879
"??1?$SimpleRefCountMemoryGuard@VStringWriter@Unicode@Json@Mso@@UMakeAllocator@4@@Mso@@QEAA@XZ","1C3214","Mso20win32client.dll",0.0101,0.9797,0.0101,0.9797
"?MsoWzToSzSimpleInPlace@@YAHPEA_W@Z","241590","Mso20win32client.dll",0.0100,0.9785,0.0201,1.9570
"??1?$_Hash@V?$_Umap_traits@U?$pair@W4Category@Logging@Mso@@W4InternalSeverity@23@@std@@V?$vector@GV?$allocator@G@std@@@2@V?$_Uhash_compare@U?$pair@W4Category@Logging@Mso@@W4InternalSeverity@23@@std@@U?$hash@U?$pair@W4Category@Logging@Mso@@W4InternalSeverity@23@@std@@@2@U?$equal_to@U?$pair@W4Category@Logging@Mso@@W4InternalSeverity@23@@std@@@2@@2@V?$allocator@U?$pair@$$CBU?$pair@W4Category@Logging@Mso@@W4InternalSeverity@23@@std@@V?$vector@GV?$allocator@G@std@@@2@@std@@@2@$0A@@std@@@std@@QEAA@XZ","BF344","Mso20win32client.dll",0.0100,0.9750,0.0235,2.2937
"??R?$_Func_class@_NKW4Category@Logging@Mso@@W4InternalSeverity@23@@std@@QEBA_NKW4Category@Logging@Mso@@W4InternalSeverity@34@@Z","2A4CBC","Mso20win32client.dll",0.0100,0.9706,0.0199,1.9412
"?WriteDiagnosticLog@SizeLimitedlogFileCollection@Diagnostics@Mso@@UEAAXV?$basic_string_view@DU?$char_traits@D@std@@@std@@@Z","156AE0","Mso20win32client.dll",0.0099,0.9657,0.0467,4.5457
"??$make_unique@$$BY0A@UColumnProperties@Telemetry@Mso@@$0A@@std@@YA?AV?$unique_ptr@$$BY0A@UColumnProperties@Telemetry@Mso@@U?$default_delete@$$BY0A@UColumnProperties@Telemetry@Mso@@@std@@@0@_K@Z","279CC","Mso20win32client.dll",0.0099,0.9621,0.0185,1.8013
"??$transform@V?$_String_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@std@@V12@P6AHH@Z@std@@YA?AV?$_String_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@0@V10@0V10@P6AHH@Z@Z","5F610","Mso20win32client.dll",0.0099,0.9606,0.0201,1.9562
"?MsoEnumValueW@@YAJPEBU_msoreg@@KPEA_WPEAK22PEAE2@Z","49D50","Mso20win32client.dll",0.0095,0.9254,0.0908,8.8483
"??1?$Result@X@Storage@@UEAA@XZ","22FAF0","Mso20win32client.dll",0.0092,0.8994,0.0092,0.8994
"??C?$optional@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@std@@QEBAPEBV?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@1@XZ","15564","Mso20win32client.dll",0.0092,0.8917,0.0092,0.8917
"??0ColumnProperties@Telemetry@Mso@@QEAA@XZ","27AA0","Mso20win32client.dll",0.0086,0.8392,0.0086,0.8392
"?AddGroupSource@GrouperRule@Telemetry@Mso@@QEAA_NPEBURoutingInfo@23@@Z","F8C80","Mso20win32client.dll",0.0073,0.7094,0.0073,0.7094
"??$AppendJsonString@_W$0A@@?$DiagnosticsStringBuilder@D$0EAA@@Diagnostics@Mso@@QEAA_NPEB_WV?$optional@_K@std@@@Z","220D4","Mso20win32client.dll",0.0068,0.6641,0.0068,0.6641
"?Visit@StructuredTraceSerializer@Diagnostics@Mso@@UEAAXAEBU?$ClassifiedStructuredObject@V?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@@23@@Z","202F0","Mso20win32client.dll",0.0068,0.6622,0.0068,0.6622
"?SampleEvent@Sampling@Telemetry@Mso@@YA?AV?$optional@V?$tuple@W4SamplingPolicy@Telemetry@Mso@@USampleRate@Sampling@23@@std@@@std@@V?$optional@USampleRate@Sampling@Telemetry@Mso@@@5@AEBV?$optional@VEventSamplingMetadata@Telemetry@Mso@@@5@AEBUEventFlags@23@AEBUSamplingMetadata@123@@Z","84C0","Mso20win32client.dll",0.0068,0.6579,0.0390,3.8006
"??$CopyAndSet@PEBD@TelemetryValue@Telemetry@Mso@@AEAAXAEBQEBD@Z","12B390","Mso20win32client.dll",0.0063,0.6129,0.0063,0.6129
"??OMathEnabledEventField@Telemetry@Mso@@QEBA?AV012@AEBV012@@Z","129654","Mso20win32client.dll",0.0059,0.5763,0.0059,0.5763
"?substr@?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QEBA?AV12@_K0@Z","336F8","Mso20win32client.dll",0.0059,0.5713,0.0263,2.5653
"?Delete@AnyType@Mso@@AEAAXXZ","2883C","Mso20win32client.dll",0.0049,0.4810,0.0049,0.4810
"?ReadNextAttribute@XmlReaderHelper@Telemetry@Mso@@QEAAJXZ","4338C","Mso20win32client.dll",0.0029,0.2849,0.0029,0.2849
"??$_Insert_range_unchecked@V?$_List_unchecked_const_iterator@V?$_List_val@U?$_List_simple_types@U?$pair@$$CBVEventSamplingMetadata@Telemetry@Mso@@USampleRate@Sampling@23@@std@@@std@@@std@@U_Iterator_base0@2@@std@@V12@@?$_Hash@V?$_Umap_traits@VEventSamplingMetadata@Telemetry@Mso@@USampleRate@Sampling@23@V?$_Uhash_compare@VEventSamplingMetadata@Telemetry@Mso@@U?$hash@VEventSamplingMetadata@Telemetry@Mso@@@std@@U?$equal_to@VEventSamplingMetadata@Telemetry@Mso@@@5@@std@@V?$allocator@U?$pair@$$CBVEventSamplingMetadata@Telemetry@Mso@@USampleRate@Sampling@23@@std@@@7@$0A@@std@@@std@@IEAAXV?$_List_unchecked_const_iterator@V?$_List_val@U?$_List_simple_types@U?$pair@$$CBVEventSamplingMetadata@Telemetry@Mso@@USampleRate@Sampling@23@@std@@@std@@@std@@U_Iterator_base0@2@@1@V21@@Z","2D4AC","Mso20win32client.dll",0.0017,0.1628,0.0222,2.1613
